grid_dx_m,radius_m,mask_mode,level_m,quantity,term,blocks,signed_m2_s,sum_abs_block_integrals_m2_s,sum_spatial_abs_blocks_m2_s,spatial_retained_fraction,temporal_retained_fraction
600,1200.0,moving_end,596.0865590566414,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,596.0865590566414,total,les,9,-280.7755121744249,479.4250082972314,1525.7261960340707,0.31422742137051535,0.5856505341088739
600,1200.0,moving_end,596.0865590566414,total,mask_motion,9,6815.844763694241,10335.488752396643,47114.16749906953,0.21937114250401984,0.6594603242264426
600,1200.0,moving_end,596.0865590566414,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,596.0865590566414,total,projection,9,-1.5807667674838655e-12,1.7690926848445976e-11,5.908847629937375e-11,0.29939724217653374,0.08935466078323222
600,1200.0,moving_end,596.0865590566414,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,596.0865590566414,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_end,596.0865590566414,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,705.6673457395926,les_label,inferred_muscl_label,9,1662.5380460543556,1811.97262529914,3021.152007105699,0.5997621506754413,0.9175293394843015
600,1200.0,moving_end,705.6673457395926,les_label,local_les,9,180.92807076749526,956.5809521626646,2220.642971652025,0.43076755893408014,0.18914036533808046
600,1200.0,moving_end,705.6673457395926,les_label,mask_motion,9,-1204.1201432014302,1853.0659606015283,3393.208221102865,0.5461103002984127,0.6497988570307329
600,1200.0,moving_end,705.6673457395926,total,advection,9,-9409.204345251603,9409.204345251603,17595.330801746906,0.5347557514700113,1.0
600,1200.0,moving_end,705.6673457395926,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_end,705.6673457395926,total,coriolis,9,1374.7745835963271,1374.7745835963271,1374.7745835963271,1.0,1.0
600,1200.0,moving_end,705.6673457395926,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_end,705.6673457395926,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_end,705.6673457395926,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,705.6673457395926,total,les,9,180.92807076749526,956.5809521626646,2220.642971652025,0.43076755893408014,0.18914036533808046
600,1200.0,moving_end,705.6673457395926,total,mask_motion,9,8386.263263987881,11863.316238232503,53123.44565399066,0.223316015973473,0.7069071662239814
600,1200.0,moving_end,705.6673457395926,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,705.6673457395926,total,projection,9,-8.31610171350694e-12,2.303577250825639e-11,8.210961207830159e-11,0.28054903591907066,0.36100815418828763
600,1200.0,moving_end,705.6673457395926,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,705.6673457395926,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_end,705.6673457395926,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,820.7271717566915,les_label,inferred_muscl_label,9,965.4885003535862,1623.6553226563963,3470.324857187618,0.4678683954597325,0.5946388293631125
600,1200.0,moving_end,820.7271717566915,les_label,local_les,9,491.5305039539531,1353.3567913014763,3016.1527627893893,0.448702999396446,0.36319358436238036
600,1200.0,moving_end,820.7271717566915,les_label,mask_motion,9,-864.5740191218063,1064.9042990780488,2919.169181862159,0.364797047630771,0.8118795462374596
600,1200.0,moving_end,820.7271717566915,total,advection,9,-11034.902133268579,11034.902133268579,14508.144440421069,0.7606005150130911,1.0
600,1200.0,moving_end,820.7271717566915,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_end,820.7271717566915,total,coriolis,9,1363.2002828497896,1363.2002828497896,1363.2002828497896,1.0,1.0
600,1200.0,moving_end,820.7271717566915,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_end,820.7271717566915,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_end,820.7271717566915,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,820.7271717566915,total,les,9,491.5305039539531,1353.3567913014763,3016.1527627893893,0.448702999396446,0.36319358436238036
600,1200.0,moving_end,820.7271717566915,total,mask_motion,9,10184.373278130204,13573.673373282705,58981.269045386456,0.23013532250107535,0.7503033996807585
600,1200.0,moving_end,820.7271717566915,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,820.7271717566915,total,projection,9,-1.531062874138983e-11,3.1297596350503276e-11,7.307692049141751e-11,0.42828291258084705,0.4891950349772989
600,1200.0,moving_end,820.7271717566915,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,820.7271717566915,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_end,820.7271717566915,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,941.5399890746453,les_label,inferred_muscl_label,9,813.4821875480346,2179.958297019335,4551.279436307043,0.47897702778455997,0.37316410532270816
600,1200.0,moving_end,941.5399890746453,les_label,local_les,9,-276.4435854961937,882.6262331514733,4257.123333739149,0.20732926061980883,0.31320572073768327
600,1200.0,moving_end,941.5399890746453,les_label,mask_motion,9,-129.97220628778427,1363.0302023986737,2839.278271865732,0.4800622101415252,0.09535533846503029
600,1200.0,moving_end,941.5399890746453,total,advection,9,-12625.732000796124,12625.732000796124,13265.891348287605,0.9517439627172799,1.0
600,1200.0,moving_end,941.5399890746453,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_end,941.5399890746453,total,coriolis,9,1330.1293706199106,1330.1293706199106,1330.1293706199106,1.0,1.0
600,1200.0,moving_end,941.5399890746453,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_end,941.5399890746453,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_end,941.5399890746453,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,941.5399890746453,total,les,9,-276.4435854961937,882.6262331514733,4257.123333739149,0.20732926061980883,0.31320572073768327
600,1200.0,moving_end,941.5399890746453,total,mask_motion,9,12990.014392310899,15675.770555926085,64823.30765305352,0.24182305907353177,0.8286683162378987
600,1200.0,moving_end,941.5399890746453,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,941.5399890746453,total,projection,9,-1.9882777065396984e-11,3.115061919349571e-11,1.0035307545890049e-10,0.3104102096627165,0.6382787109910333
600,1200.0,moving_end,941.5399890746453,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,941.5399890746453,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_end,941.5399890746453,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1068.3934472584967,les_label,inferred_muscl_label,9,-896.5937424566855,2460.8116859956194,5012.435643182038,0.4909413030255737,0.36434878278543803
600,1200.0,moving_end,1068.3934472584967,les_label,local_les,9,638.6621778509464,769.7876204337894,2706.1874201169458,0.28445465924179175,0.8296602347164905
600,1200.0,moving_end,1068.3934472584967,les_label,mask_motion,9,311.6864615173764,1490.3432407383732,3004.6543451752723,0.4960115439339949,0.20913736714970102
600,1200.0,moving_end,1068.3934472584967,total,advection,9,-17188.192008420523,17188.192008420523,17298.70651353091,0.9936114006544974,1.0
600,1200.0,moving_end,1068.3934472584967,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1068.3934472584967,total,coriolis,9,1266.1705666084342,1266.1705666084342,1266.1705666084342,1.0,1.0
600,1200.0,moving_end,1068.3934472584967,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1068.3934472584967,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1068.3934472584967,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1068.3934472584967,total,les,9,638.6621778509464,769.7876204337894,2706.1874201169458,0.28445465924179175,0.8296602347164905
600,1200.0,moving_end,1068.3934472584967,total,mask_motion,9,17233.643073805477,19876.9158122588,71316.45091284731,0.2787143156710014,0.8670179637817289
600,1200.0,moving_end,1068.3934472584967,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1068.3934472584967,total,projection,9,-4.979537290318581e-12,1.9804104645256004e-11,1.0394700237278259e-10,0.19052117130066942,0.25143965756166664
600,1200.0,moving_end,1068.3934472584967,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1068.3934472584967,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1068.3934472584967,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1201.5895783515407,les_label,inferred_muscl_label,9,-2264.3797381354066,3054.0599468362807,6514.523171726996,0.46880790294689384,0.7414326429581356
600,1200.0,moving_end,1201.5895783515407,les_label,local_les,9,1515.3993037503185,1586.362587925544,1757.789517656456,0.902475849350004,0.9552666680900344
600,1200.0,moving_end,1201.5895783515407,les_label,mask_motion,9,637.0868300720931,1753.779670264039,2846.794649808977,0.6160541542333303,0.36326503315902675
600,1200.0,moving_end,1201.5895783515407,total,advection,9,-22575.116799212807,22575.116799212807,22641.971698987018,0.9970473022109995,1.0
600,1200.0,moving_end,1201.5895783515407,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1201.5895783515407,total,coriolis,9,1184.5419582832092,1184.5419582832092,1184.5419582832092,1.0,1.0
600,1200.0,moving_end,1201.5895783515407,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1201.5895783515407,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1201.5895783515407,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1201.5895783515407,total,les,9,1515.3993037503185,1586.362587925544,1757.789517656456,0.902475849350004,0.9552666680900344
600,1200.0,moving_end,1201.5895783515407,total,mask_motion,9,23058.84783116854,25721.67825715318,78654.52564822539,0.32702095709267703,0.8964752455355781
600,1200.0,moving_end,1201.5895783515407,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1201.5895783515407,total,projection,9,-5.2274468933209695e-12,3.595055161767849e-11,9.138472449468985e-11,0.3933978224092309,0.14540658371290194
600,1200.0,moving_end,1201.5895783515407,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1201.5895783515407,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1201.5895783515407,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1341.445515999237,les_label,inferred_muscl_label,9,-1383.9053185675907,1960.8285470603341,4750.82249883896,0.4127345417639862,0.7057757908728612
600,1200.0,moving_end,1341.445515999237,les_label,local_les,9,1041.6682258813644,1044.648702040286,1064.7059948259152,0.9811616606996669,0.9971469105804655
600,1200.0,moving_end,1341.445515999237,les_label,mask_motion,9,101.51135910848345,1711.7219306852096,2794.330584072551,0.612569586591465,0.05930365048711388
600,1200.0,moving_end,1341.445515999237,total,advection,9,-27308.013070819412,27308.013070819412,27341.730714773144,0.998766806523498,1.0
600,1200.0,moving_end,1341.445515999237,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1341.445515999237,total,coriolis,9,1089.2039714264463,1089.2039714264463,1089.2039714264463,1.0,1.0
600,1200.0,moving_end,1341.445515999237,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1341.445515999237,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1341.445515999237,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1341.445515999237,total,les,9,1041.6682258813644,1044.648702040286,1064.7059948259152,0.9811616606996669,0.9971469105804655
600,1200.0,moving_end,1341.445515999237,total,mask_motion,9,30160.002703222606,32833.29646827418,86755.92454253571,0.3784559572317887,0.9185797939102857
600,1200.0,moving_end,1341.445515999237,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1341.445515999237,total,projection,9,1.0889726620444407e-11,3.1888554297143656e-11,1.0708231176770333e-10,0.29779478767997086,0.34149326805385555
600,1200.0,moving_end,1341.445515999237,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1341.445515999237,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1341.445515999237,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1488.294250529318,les_label,inferred_muscl_label,9,-564.373864678473,1851.1451401388724,3442.6270585758234,0.5377129467240842,0.30487823587735197
600,1200.0,moving_end,1488.294250529318,les_label,local_les,9,534.2889345237495,534.2889345237495,561.8452984611615,0.9509538230312042,1.0
600,1200.0,moving_end,1488.294250529318,les_label,mask_motion,9,-434.0256546417673,1637.2808802215206,2606.9443835361076,0.6280459570068321,0.26508930745166004
600,1200.0,moving_end,1488.294250529318,total,advection,9,-31993.671522910896,31993.671522910896,31993.671522910896,1.0,1.0
600,1200.0,moving_end,1488.294250529318,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1488.294250529318,total,coriolis,9,984.9611914128548,984.9611914128548,984.9611914128548,1.0,1.0
600,1200.0,moving_end,1488.294250529318,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1488.294250529318,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1488.294250529318,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1488.294250529318,total,les,9,534.2889345237495,534.2889345237495,561.8452984611615,0.9509538230312042,1.0
600,1200.0,moving_end,1488.294250529318,total,mask_motion,9,38482.50722125941,41143.99869150932,95504.86550674928,0.4308052628858128,0.9353127660195277
600,1200.0,moving_end,1488.294250529318,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1488.294250529318,total,projection,9,-1.7432344630308183e-11,2.764878170163909e-11,1.0849231669302073e-10,0.2548455277240635,0.6304923239809423
600,1200.0,moving_end,1488.294250529318,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1488.294250529318,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1488.294250529318,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1642.4854217859033,les_label,inferred_muscl_label,9,154.8348467103057,1539.6689218425652,3015.739322208271,0.510544432837499,0.1005637280286274
600,1200.0,moving_end,1642.4854217859033,les_label,local_les,9,273.17499128288193,273.17499128288193,485.58355617361974,0.5625705150221533,1.0
600,1200.0,moving_end,1642.4854217859033,les_label,mask_motion,9,-1345.903297819849,1784.2322496922468,2981.5901267517525,0.5984163395510205,0.7543318971238173
600,1200.0,moving_end,1642.4854217859033,total,advection,9,-36851.6248996998,36851.6248996998,36851.6248996998,1.0,1.0
600,1200.0,moving_end,1642.4854217859033,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1642.4854217859033,total,coriolis,9,879.3627641446889,879.3627641446889,879.3627641446889,1.0,1.0
600,1200.0,moving_end,1642.4854217859033,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1642.4854217859033,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1642.4854217859033,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1642.4854217859033,total,les,9,273.17499128288193,273.17499128288193,485.58355617361974,0.5625705150221533,1.0
600,1200.0,moving_end,1642.4854217859033,total,mask_motion,9,47508.26054251867,50068.789718416425,104095.72900854031,0.48098793481054963,0.9488597749157109
600,1200.0,moving_end,1642.4854217859033,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1642.4854217859033,total,projection,9,-1.0628704947418521e-11,1.5288063783674977e-11,9.475574621817251e-11,0.16134181190948177,0.6952289771820648
600,1200.0,moving_end,1642.4854217859033,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1642.4854217859033,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1642.4854217859033,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1804.3861516053175,les_label,inferred_muscl_label,9,788.3161020260951,1476.3889941903699,2735.2340618993185,0.5397669672061558,0.5339487798460568
600,1200.0,moving_end,1804.3861516053175,les_label,local_les,9,158.85322252974387,253.95634550169248,424.1063814407703,0.5988034055015968,0.6255138937990632
600,1200.0,moving_end,1804.3861516053175,les_label,mask_motion,9,-2172.3277672458953,2222.7384384532156,3354.1902242354677,0.6626751286772509,0.9773204663512273
600,1200.0,moving_end,1804.3861516053175,total,advection,9,-40879.1821309673,40879.1821309673,40879.1821309673,1.0,1.0
600,1200.0,moving_end,1804.3861516053175,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1804.3861516053175,total,coriolis,9,766.746600409367,766.746600409367,766.746600409367,1.0,1.0
600,1200.0,moving_end,1804.3861516053175,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1804.3861516053175,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1804.3861516053175,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1804.3861516053175,total,les,9,158.85322252974387,253.95634550169248,424.1063814407703,0.5988034055015968,0.6255138937990632
600,1200.0,moving_end,1804.3861516053175,total,mask_motion,9,56815.603892500236,59156.03223821736,113007.64637179759,0.5234692884726821,0.9604363535354707
600,1200.0,moving_end,1804.3861516053175,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1804.3861516053175,total,projection,9,2.33759621156974e-11,2.989418557668025e-11,1.240571442570463e-10,0.24097109244058948,0.781956814168319
600,1200.0,moving_end,1804.3861516053175,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1804.3861516053175,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1804.3861516053175,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1974.3819179157026,les_label,inferred_muscl_label,9,916.6644252973812,1242.5181067843885,2439.6382361901606,0.5093042436999823,0.7377473376783941
600,1200.0,moving_end,1974.3819179157026,les_label,local_les,9,157.87409162350366,159.3933381152562,353.42408890911935,0.45099737996705463,0.990468569704877
600,1200.0,moving_end,1974.3819179157026,les_label,mask_motion,9,-2650.182570631046,2650.7536647994643,3425.217116341683,0.7738936174739816,0.9997845540398559
600,1200.0,moving_end,1974.3819179157026,total,advection,9,-44213.42608032189,44213.42608032189,44305.72829527456,0.9979166979416856,1.0
600,1200.0,moving_end,1974.3819179157026,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1974.3819179157026,total,coriolis,9,646.3157419637396,646.3157419637396,646.3157419637396,1.0,1.0
600,1200.0,moving_end,1974.3819179157026,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1974.3819179157026,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1974.3819179157026,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1974.3819179157026,total,les,9,157.87409162350366,159.3933381152562,353.42408890911935,0.45099737996705463,0.990468569704877
600,1200.0,moving_end,1974.3819179157026,total,mask_motion,9,66329.36371549514,68307.48089364529,121256.49579158949,0.5633304875563061,0.9710409877180206
600,1200.0,moving_end,1974.3819179157026,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1974.3819179157026,total,projection,9,2.6704712659947338e-11,4.508844469661155e-11,1.458574472139318e-10,0.3091267916576073,0.5922739814965103
600,1200.0,moving_end,1974.3819179157026,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1974.3819179157026,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_end,1974.3819179157026,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,39.88822936505957,les_label,inferred_muscl_label,9,499.8862918000492,499.8862918000492,1866.5157752327252,0.26781787672687696,1.0
600,1200.0,moving_symmetric,39.88822936505957,les_label,local_les,9,-930.2058755184803,930.2058755184803,1700.5691560593987,0.5469967935170461,1.0
600,1200.0,moving_symmetric,39.88822936505957,les_label,mask_motion,9,115.82934987173623,170.33562666833242,588.9937951848729,0.2891976588902225,0.6800065971945632
600,1200.0,moving_symmetric,39.88822936505957,total,advection,9,2115.6042398099694,2174.8208753153503,42569.65635735404,0.051088523173846184,0.9727717182699956
600,1200.0,moving_symmetric,39.88822936505957,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,39.88822936505957,total,coriolis,9,1152.141654165118,1152.141654165118,1205.4270519323754,0.9557954189912716,1.0
600,1200.0,moving_symmetric,39.88822936505957,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,39.88822936505957,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,39.88822936505957,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,39.88822936505957,total,les,9,-930.2058755184803,930.2058755184803,1700.5691560593987,0.5469967935170461,1.0
600,1200.0,moving_symmetric,39.88822936505957,total,mask_motion,9,-4455.842855674432,5848.25082040004,17828.85671143859,0.328021640145211,0.7619103544826481
600,1200.0,moving_symmetric,39.88822936505957,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,39.88822936505957,total,projection,9,2.4303069322620385e-12,1.4197017584975657e-11,8.314699026946287e-11,0.17074601905572223,0.17118432922376392
600,1200.0,moving_symmetric,39.88822936505957,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,39.88822936505957,total,surface_drag,9,-1655.8529946963781,1655.8529946963781,1683.7423025233838,0.9834361185882134,1.0
600,1200.0,moving_symmetric,39.88822936505957,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,121.65909956343168,les_label,inferred_muscl_label,9,-1525.1923480825772,1525.1923480825772,2587.800412600237,0.5893778904494629,1.0
600,1200.0,moving_symmetric,121.65909956343168,les_label,local_les,9,1810.8436718870796,1810.8436718870796,2538.4040254445017,0.7133788213915164,1.0
600,1200.0,moving_symmetric,121.65909956343168,les_label,mask_motion,9,-215.95080895614208,625.2265723582092,1644.1958354689227,0.3802628366224363,0.34539608280183276
600,1200.0,moving_symmetric,121.65909956343168,total,advection,9,-4329.616914395841,4357.570443095405,41141.94841730992,0.10591550985616462,0.9935850655624269
600,1200.0,moving_symmetric,121.65909956343168,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,121.65909956343168,total,coriolis,9,1175.0314447162123,1175.0314447162123,1220.4988363797102,0.9627468783187332,1.0
600,1200.0,moving_symmetric,121.65909956343168,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,121.65909956343168,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,121.65909956343168,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,121.65909956343168,total,les,9,1810.8436718870796,1810.8436718870796,2538.4040254445017,0.7133788213915164,1.0
600,1200.0,moving_symmetric,121.65909956343168,total,mask_motion,9,-913.3763552171371,4206.641879126415,20315.21642029109,0.20706852401162554,0.21712719586360799
600,1200.0,moving_symmetric,121.65909956343168,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,121.65909956343168,total,projection,9,1.2166552555465011e-11,2.8308730481833334e-11,8.453191454921207e-11,0.33488807905034257,0.4297809314788135
600,1200.0,moving_symmetric,121.65909956343168,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,121.65909956343168,total,surface_drag,9,-1463.4925207453884,1463.4925207453884,1490.4708702583598,0.9818994453019435,1.0
600,1200.0,moving_symmetric,121.65909956343168,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,207.51851327172238,les_label,inferred_muscl_label,9,-140.73671832892705,591.0630635418923,1449.4226820503632,0.4077920615301608,0.23810778749322434
600,1200.0,moving_symmetric,207.51851327172238,les_label,local_les,9,894.0711327445872,894.0711327445872,1873.9171143299268,0.4771134891226436,1.0
600,1200.0,moving_symmetric,207.51851327172238,les_label,mask_motion,9,-404.8462763002038,875.2009969606705,1734.11204024699,0.5046969149905766,0.46257520010388725
600,1200.0,moving_symmetric,207.51851327172238,total,advection,9,-7941.679984482399,7941.679984482399,40874.19751076476,0.19429567962504593,1.0
600,1200.0,moving_symmetric,207.51851327172238,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,207.51851327172238,total,coriolis,9,1190.224227202943,1190.224227202943,1231.3714401396244,0.9665842396571941,1.0
600,1200.0,moving_symmetric,207.51851327172238,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,207.51851327172238,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,207.51851327172238,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,207.51851327172238,total,les,9,894.0711327445872,894.0711327445872,1873.9171143299268,0.4771134891226436,1.0
600,1200.0,moving_symmetric,207.51851327172238,total,mask_motion,9,2581.838262562397,5253.563475513354,24814.377448657084,0.21171449843476403,0.49144514472819073
600,1200.0,moving_symmetric,207.51851327172238,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,207.51851327172238,total,projection,9,2.8649568069478992e-11,2.9049638671126143e-11,7.038498202240756e-11,0.41272495689319044,0.9862280351856906
600,1200.0,moving_symmetric,207.51851327172238,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,207.51851327172238,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,207.51851327172238,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,297.6708976654277,les_label,inferred_muscl_label,9,897.0613136829072,1187.7281857940206,2316.34798226861,0.5127589614712253,0.7552749226736615
600,1200.0,moving_symmetric,297.6708976654277,les_label,local_les,9,448.1978742260259,563.3454889810996,1819.011615885184,0.3096986759520825,0.795600360689252
600,1200.0,moving_symmetric,297.6708976654277,les_label,mask_motion,9,-802.0028876180863,1449.6097897893383,1944.212805252601,0.7456024288457448,0.5532543262795127
600,1200.0,moving_symmetric,297.6708976654277,total,advection,9,-10721.278599648582,10721.278599648582,38973.96329981567,0.2750882304982129,1.0
600,1200.0,moving_symmetric,297.6708976654277,total,buoyancy,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,297.6708976654277,total,coriolis,9,1206.3070621107645,1206.3070621107645,1232.3326506424385,0.9788810362866663,1.0
600,1200.0,moving_symmetric,297.6708976654277,total,external_forcing,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,297.6708976654277,total,guard,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,297.6708976654277,total,initial_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,297.6708976654277,total,les,9,448.1978742260259,563.3454889810996,1819.011615885184,0.3096986759520825,0.795600360689252
600,1200.0,moving_symmetric,297.6708976654277,total,mask_motion,9,6335.863087329889,8317.073028875397,29319.484673026964,0.2836705051820659,0.7617900029653342
600,1200.0,moving_symmetric,297.6708976654277,total,predictor_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,297.6708976654277,total,projection,9,1.2614421226325723e-11,2.056948361639499e-11,7.293726169907422e-11,0.28201612094049966,0.6132590132827325
600,1200.0,moving_symmetric,297.6708976654277,total,projection_bcs,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,297.6708976654277,total,surface_drag,9,0.0,0.0,0.0,,
600,1200.0,moving_symmetric,297.6708976654277,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
